participant_id,version,summary_ko
participant_1311,v1,"초기 단계에서는 “불안한 두려움”이 나타나지만 스트레스는 매우 낮고 집중은 매우 높은 수준으로 정서적 불안과 생체적 안정이 대비되는 패턴이 드러납니다. 마지막 단계에서는 두려움이 “허리까지 차오르는” 수준으로 강화되지만 스트레스가 크게 높아진 반면 흥분과 집중은 낮아져 정서 강도와 생체 반응이 서로 다른 방향으로 움직이는 모순된 흐름이 나타납니다. 이러한 변화는 감정이 증폭될수록 생체 반응은 균일하게 변화하지 않고 일부 지표만 과도하게 반응하는 특성을 보여줍니다."
participant_1311,v2,"초기에는 두려움이 존재해도 스트레스가 매우 낮아 과도한 긴장 없이 높은 집중 상태를 유지한 것으로 보입니다. 이후 단계에서는 스트레스가 높아지지만 흥분·참여 같은 지표는 과도하게 흔들리지 않아 생체 반응의 안정성이 일정 부분 유지됩니다. 마지막 단계에서도 두려움이 확대되었음에도 흥미와 집중이 비교적 높은 수준을 유지하여 감정적 동요 속에서도 회복적 균형이 나타난 것으로 해석됩니다."
participant_1311,v3,"첫 단계에서는 스트레스가 거의 없는 상태에서 높은 집중과 흥분이 결합된 고몰입 기반의 두려움 반응이 나타납니다. 이어지는 단계에서는 충만감이 “불안한” 수준으로 유지되며 생체 지표는 거의 동일한 구조를 유지해 정적 흐름이 이어집니다. 마지막 단계에서는 두려움이 “허리까지 차오르는” 수준으로 증가하고 스트레스는 높아지며 이완은 낮은 수준에 머물지만 참여와 집중은 여전히 높은 편으로 감정적 고조와 생체적 조정이 동시에 이루어지는 흐름이 형성됩니다."
participant_1311,v4,"정서는 “불안한 두려움”에서 “허리까지 차오르는 두려움”으로 상승하고 스트레스는 매우 낮음에서 높음으로 크게 증가합니다. 집중은 매우 높은 수준에서 높음으로 조정되고, 이완은 매우 낮음에서 낮음으로 완만하게 증가합니다. 전체적으로 감정 강도는 강화되지만 생체 반응은 일부 지표만 크게 변화하는 불균등한 구조가 유지된 상태로 요약됩니다."
participant_1410_2,v1,"초기 단계에서는 “기쁜 행복감”이 나타나지만 스트레스는 매우 낮고 이완은 극도로 낮은 반면 흥분과 집중은 매우 높은 수준으로 정서적 고양과 생체 반응이 상반되는 구조가 드러납니다. 중간 단계에서는 이완이 매우 높은 수준으로 급격히 증가하지만 참여와 흥미는 보통 수준에 머물며 지표 간 불균형이 지속됩니다. 마지막 단계에서도 “신나는 행복감”이 나타나지만 생체 지표는 거의 동일하게 유지되어 감정이 크게 확장되는 것과 생체 반응의 고정성이 어긋나는 흐름으로 해석됩니다."
participant_1410_2,v2,"초기에는 매우 낮은 스트레스 속에서 높은 집중과 강한 흥분이 나타나 활력 있는 행복감이 안정적으로 형성된 것으로 보입니다. 중간 단계에서는 이완이 매우 높은 수준으로 상승해 긴장이 완화되고 정서적 안정감이 강화되는 긍정적인 흐름이 확인됩니다. 마지막 단계에서도 “신나는 행복감”이 유지되며 생체 지표가 흔들리지 않아 안정된 긍정 상태가 지속된 것으로 해석됩니다."
participant_1410_2,v3,"첫 단계에서는 행복 정서가 강하게 나타나며 매우 낮은 이완과 매우 높은 집중·흥분이 결합된 고각성 기반의 흐름으로 출발합니다. 이어지는 단계에서는 충만감이 “기쁜” 수준으로 유지되면서 이완이 매우 높은 수준으로 상승하고 흥분은 높은 수준으로 조정되어 반응이 완화된 형태로 이동합니다. 마지막 단계에서는 충만감이 “신나는” 정도로 강화되고 생체 지표는 동일하게 유지되어 정서적 상승과 안정적 생체 반응이 공존하는 흐름이 형성됩니다."
participant_1410_2,v4,"정서는 “기쁜 행복감”에서 “신나는 행복감”으로 변화하며 스트레스는 매우 낮음에서 낮음으로 상승합니다. 집중·흥분은 매우 높은 수준에서 유지되고, 이완은 매우 낮음에서 매우 높음으로 크게 증가합니다. 전체적으로 초기의 긴장 기반 행복감이 안정된 행복감으로 확장되는 형태로 요약됩니다."
participant_1513_2,v1,"초기 단계에서는 “짜증나는 분노”가 제시되지만 모든 생체 지표가 매우 낮아 정서적 표현과 생체 반응이 거의 연결되지 않는 불일치가 두드러집니다. 이후 단계에서도 지표 변화가 없이 동일한 수준을 유지해 감정의 존재 자체가 생체 반응으로 뚜렷하게 전환되지 않는 특성이 지속됩니다. 마지막 단계에서는 “분노로 가득찬 상태”로 감정 강도가 크게 상승했음에도 생체 지표는 매우 낮은 수준에 고정되어 감정 증폭과 생체적 무반응이 상반되는 흐름으로 해석됩니다."
participant_1513_2,v2,"초기 단계에서 분노가 존재함에도 불구하고 스트레스·흥분·집중 등 모든 지표가 매우 낮아 전반적으로 부담이나 긴장이 거의 없는 안정 상태로 판단됩니다. 중간 단계에서도 동일한 수준이 유지되어 감정적 동요가 생체 반응으로 번지지 않는 평온함이 유지됩니다. 마지막 단계에서는 강한 분노 표현이 나타나지만 지표가 흔들리지 않아 생체적 안정성과 자기조절력이 높은 상태로 해석됩니다."
participant_1513_2,v3,"첫 단계에서는 분노 정서가 제시되지만 모든 지표가 매우 낮은 수준으로 유지되어 생체 반응이 거의 일어나지 않은 정적 흐름으로 출발합니다. 이어지는 단계에서도 충만감은 “짜증나는” 정도로 제시되지만 생체 지표는 변화 없이 동일한 안정 구조를 이어갑니다. 마지막 단계에서는 충만감이 “분노로 가득찬” 수준으로 높아지나 생체 반응은 변하지 않아 감정만 상승하고 생체 흐름은 정체된 형태로 전개됩니다."
participant_1513_2,v4,"정서는 “짜증나는 분노”에서 “분노로 가득찬 상태”로 강화되지만 스트레스·흥분·참여·집중·이완은 모두 매우 낮은 수준입니다. 단계 전반에서 지표 변화는 거의 없으며 극도로 안정된 생체 상태가 유지됩니다. 전체적으로 감정 강도만 증가하고 생체 반응은 정체된 형태로 요약됩니다."
participant_1522,v1,"초기 단계에서는 분노 정서가 존재하지만 모든 생체 지표가 매우 낮아 감정의 강도와 생체 반응이 거의 연결되지 않는 명확한 불일치가 나타납니다. 다음 단계에서는 충만감이 “분노로 가득찬 상태”로 크게 상승했음에도 생체 반응은 변하지 않아 감정 증폭 대비 반응 정체가 두드러집니다. 마지막 단계에서는 충만감이 “화나는 분노” 수준으로 완화되지만 지표는 동일하게 매우 낮아 감정 변화가 생체적 반응으로 전혀 표현되지 않는 흐름으로 해석됩니다."
participant_1522,v2,"초기에는 분노가 제시되지만 스트레스와 각종 지표가 모두 매우 낮은 수준이어서 과도한 긴장이나 소모가 없이 안정적으로 반응한 것으로 판단됩니다. 강한 분노 감정이 등장하는 중간 단계에서도 생체 지표가 흔들리지 않아 조절된 상태가 유지됩니다. 마지막 단계에서도 지표는 매우 낮은 수준을 유지해 감정 변화와 관계없이 생체적 안정이 지속되는 긍정적 신호로 해석됩니다."
participant_1522,v3,"첫 단계는 분노 정서가 존재하지만 생체 지표는 모두 매우 낮아 정적이고 안정된 흐름으로 시작됩니다. 이후 단계에서는 충만감이 “분노로 가득찬 상태”로 강화되지만 생체 반응은 변하지 않아 감정만 상승하고 생체 흐름은 그대로 유지됩니다. 마지막 단계에서는 충만감이 “화나는” 정도로 완화되나 지표는 동일한 수준에 머물러 감정 변화와 생체적 반응의 흐름이 분리된 형태로 이어집니다."
participant_1522,v4,"정서는 “분노로 가득찬 상태”에서 “화나는 분노”로 변화하지만 스트레스·흥분·참여·집중·이완 등 모든 지표는 매우 낮은 수준을 유지합니다. 단계 전반에서 생체 반응 변화는 거의 없습니다. 전체적으로 감정 변화는 존재하지만 생체 지표는 고정된 안정 상태로 요약됩니다."
participant_1526,v1,"초기 단계에서는 행복 정서가 존재하지만 매우 낮은 이완과 높은 각성·집중이 함께 나타나 감정적 밝음과 생체 반응이 엇갈리는 패턴이 확인됩니다. 중간 단계에서는 충만감이 “신나는 행복감”으로 크게 상승하고 이완은 매우 높은 수준으로 급등하지만 흥분은 오히려 낮아져 지표 간 불균형이 지속됩니다. 마지막 단계에서도 동일한 정서 강도가 유지되지만 생체 지표는 다시 조정되어 감정의 상승과 생체 반응의 변화 방향이 일치하지 않는 흐름으로 해석됩니다."
participant_1526,v2,"초기 단계에서는 낮은 스트레스 속에서 높은 집중과 각성이 나타나 부담 없는 긍정적 행복감이 형성된 것으로 보입니다. 중간 단계에서는 이완이 매우 높은 수준으로 상승하고 흥미도 크게 증가해 안정감과 활력이 동시에 강화된 긍정적 전환이 확인됩니다. 마지막 단계에서도 스트레스는 낮게 유지되며 전반적인 안정과 행복감이 조화를 이루는 상태가 지속된 것으로 해석됩니다."
participant_1526,v3,"첫 단계에서는 높은 집중과 각성, 낮은 이완이 결합되어 활력 기반의 행복 감정 흐름으로 시작됩니다. 이어지는 단계에서는 충만감이 “신나는” 수준으로 유지되며 이완이 매우 높은 수준으로 급상승하고 흥미도 크게 증가해 반응이 확장되는 변화가 나타납니다. 마지막 단계에서는 충만감이 동일하게 유지되지만 생체 지표가 일부 안정적으로 조정되어 정서적 고조와 생체적 균형이 동시에 유지되는 흐름을 형성합니다."
participant_1526,v4,"정서는 전 과정에서 “신나는 행복감”으로 유지되며 스트레스는 매우 낮음에서 낮음 수준으로 변합니다. 집중은 높음~매우 높음 수준을 유지하고, 이완은 매우 낮음에서 매우 높음으로 상승한 후 높은 수준을 유지합니다. 전체적으로 행복감이 강화되는 가운데 생체 지표는 단계별로 조정되며 안정적 패턴을 형성한 상태로 요약됩니다."
participant_고유슬,v1,"초기 단계에서는 “기쁜 행복감”이 제시되지만 스트레스는 매우 낮고 이완은 극도로 낮은 반면 집중은 매우 높은 수준으로 감정적 안정과 생체 반응이 일치하지 않는 대비가 나타납니다. 중간 단계에서도 정서 강도는 유지되나 지표는 변동이 없어 감정의 존재가 생체 반응으로 충분히 표현되지 않는 불균형이 이어집니다. 마지막 단계에서는 충만감이 “가슴까지 차오르는 기쁜 행복감”으로 상승했음에도 스트레스는 낮고 이완만 크게 증가해 정서적 확장과 생체적 조정 방향이 서로 다르게 움직이는 흐름으로 해석됩니다."
participant_고유슬,v2,"초기에는 매우 낮은 스트레스와 높은 집중이 결합해 밝은 정서가 부담 없이 유지된 것으로 보입니다. 이어지는 단계에서도 모든 지표가 안정적으로 유지되어 긍정적 정서가 흔들림 없이 지속된 안정 상태가 형성됩니다. 마지막 단계에서는 이완이 높아지고 흥미도 상승하며 충만감이 더욱 확장되어 긍정적 회복력과 정서적 안정이 강화된 것으로 해석됩니다."
participant_고유슬,v3,"첫 단계는 행복 정서 속에서 매우 낮은 이완과 높은 집중이 결합된 고몰입 기반의 반응 흐름으로 출발합니다. 중간 단계에서는 충만감이 “기쁜” 수준으로 유지되며 생체 지표가 그대로 유지되어 정적 흐름이 이어집니다. 마지막 단계에서는 충만감이 “가슴까지 차오르는” 정도로 상승하고 이완과 흥미가 높아져 감정적 확장과 생체적 안정화가 동시에 전개되는 흐름을 형성합니다."
participant_고유슬,v4,"정서는 “기쁜 행복감”에서 “가슴까지 차오르는 기쁜 행복감”으로 변화하며 스트레스는 매우 낮음에서 낮음으로 상승합니다. 집중은 매우 높은 수준에서 높음으로 조정되고, 이완은 매우 낮음에서 높음으로 크게 상승합니다. 전체적으로 안정된 몰입과 증가한 이완 속에서 행복감이 점진적으로 확장되는 상태로 요약됩니다."
participant_김수아,v1,"초기 단계에서는 “만족스러운 행복감”이 나타나지만 스트레스는 매우 낮고 이완은 극도로 낮은 반면 흥미와 집중은 매우 높은 수준으로 정서적 안정과 생체 반응이 엇갈리는 대비가 관찰됩니다. 중간 단계에서도 동일한 지표 구조가 유지되어 감정은 존재하나 생체 반응은 균일하게 낮은 긴장 기반에서 고정되는 불균형이 이어집니다. 마지막 단계에서는 충만감이 “가슴까지 차오르는 기쁜 행복감”으로 확대되지만 스트레스는 낮은 수준으로만 상승하고 이완은 보통 수준에 머물러 감정적 상승과 생체 반응의 조정 방향이 다소 어긋나는 흐름으로 해석됩니다."
participant_김수아,v2,"초기에는 매우 낮은 스트레스와 높은 흥미·집중이 함께 나타나 과도한 부담 없이 안정적인 행복감이 형성된 것으로 판단됩니다. 이어지는 단계에서도 지표가 크게 흔들리지 않아 긍정적 정서가 안정된 흐름으로 유지됩니다. 마지막 단계에서는 충만감이 “가슴까지 차오르는” 정도로 증가하고 이완이 보통 수준까지 상승하며 전반적인 안정과 활력이 동시에 강화된 긍정적 신호가 나타납니다."
participant_김수아,v3,"첫 단계에서는 행복 정서가 높은 흥미와 집중, 매우 낮은 이완과 결합되어 각성 기반의 안정 흐름으로 출발합니다. 중간 단계에서는 충만감이 “만족스러운” 수준에 머물며 지표가 그대로 유지되어 정적이고 균일한 생체 흐름이 이어집니다. 마지막 단계에서는 충만감이 “가슴까지 차오르는” 수준으로 상승하면서 이완이 보통 수준으로 조정되고 흥미는 매우 높은 수준으로 유지되어 정서적 확장과 생체적 균형이 함께 이루어지는 흐름이 완성됩니다."
participant_김수아,v4,"정서는 “만족스러운 행복감”에서 “가슴까지 차오르는 기쁜 행복감”으로 상승하고 스트레스는 매우 낮음에서 낮음으로 변합니다. 흥미·집중은 높은 수준에서 유지되고, 이완은 매우 낮음에서 보통 수준으로 완만하게 증가합니다. 전체적으로 강한 흥미 기반의 행복감이 단계적으로 확장되는 상태로 요약됩니다."
participant_백찬율,v1,"초기 단계에서는 “편안한 행복감”이 제시되지만 스트레스와 이완은 매우 낮은 수준에 머무는 반면 집중·흥분은 높은 수준을 보여 감정적 안정과 생체 반응이 엇갈리는 양상이 나타납니다. 중간 단계에서는 감정 강도와 지표가 모두 동일하게 유지되며 정서적 편안함이 생체 반응으로 충분히 반영되지 않는 불균형 구조가 지속됩니다. 마지막 단계에서는 충만감이 “가슴까지 차오르는 기쁜 행복감”으로 상승했지만 스트레스는 낮고 이완은 크게 증가해 감정적 고조와 생체적 변화가 서로 다른 흐름으로 진행된 것으로 해석됩니다."
participant_백찬율,v2,"초기에는 매우 낮은 스트레스 속에서 높은 집중과 적당한 각성이 함께 나타나 부담 없는 긍정적 행복감이 형성된 것으로 판단됩니다. 중간 단계에서도 동일한 지표가 유지되어 정서적 편안함이 고르게 지속되는 안정적 패턴이 나타납니다. 마지막 단계에서는 이완이 높은 수준으로 상승하고 흥미도 강화되면서 충만감이 “가슴까지 차오르는” 정도로 확장되어 긍정적인 안정감이 강화된 상태로 보입니다."
participant_백찬율,v3,"첫 단계에서는 행복 정서가 제시되며 낮은 이완과 높은 집중이 결합된 고몰입 기반의 흐름으로 출발합니다. 이어지는 중간 단계에서는 충만감이 “편안한” 수준으로 유지되며 생체 지표가 거의 변화하지 않아 정적 흐름이 지속됩니다. 마지막 단계에서는 충만감이 “가슴까지 차오르는” 수준으로 증가하고 이완이 높아지며 흥미도 상승해 정서적 확장과 생체적 안정이 함께 강화되는 전환 흐름을 보입니다."
participant_백찬율,v4,"정서는 “편안한 행복감”에서 “가슴까지 차오르는 기쁜 행복감”으로 변화하며 스트레스는 매우 낮음에서 낮음으로 상승합니다. 집중은 지속적으로 높은 수준을 유지하고, 이완은 매우 낮음에서 높음으로 크게 증가합니다. 전체적으로 초기의 몰입 기반 행복감이 점차 안정되고 확장되는 형태로 요약됩니다."
participant_오채연,v1,"초기 단계에서는 “편안한 행복감”이 나타나지만 스트레스는 매우 낮고 이완은 극도로 낮은 반면 집중과 흥분은 높아 감정적 안정과 생체 반응의 강도가 서로 대비됩니다. 중간 단계에서는 스트레스가 낮은 수준으로 증가하고 이완은 보통 수준까지 상승하지만, 높은 집중과 각성이 함께 나타나 생체 지표 간 균형이 완전히 맞춰지지 않습니다. 마지막 단계에서 충만감이 “허리까지 차오르는 편안한 행복감”으로 상승하지만 전반적으로 감정 확장과 생체 반응의 변화 폭이 일치하지 않는 대비가 지속된 것으로 해석됩니다."
participant_오채연,v2,"초기에는 매우 낮은 스트레스와 높은 집중이 결합되어 부담 없이 긍정적인 행복감이 형성된 것으로 보입니다. 중간 단계에서는 이완이 보통 수준으로 상승하고 흥미도 높아지며 정서적 안정감이 강화되는 흐름이 나타납니다. 마지막 단계에서는 충만감이 “허리까지 차오르는” 정도로 확장되고 지표가 안정적으로 유지되어 긍정적인 균형이 이어진 상태로 해석됩니다."
participant_오채연,v3,"첫 단계에서는 낮은 이완과 높은 집중·흥분이 결합된 활력 중심의 행복 흐름으로 출발합니다. 이어지는 단계에서는 충만감이 “편안한” 수준으로 유지되면서 이완이 보통 수준으로 상승하고 흥미도 강화되어 생체 반응의 안정화가 진행됩니다. 마지막 단계에서는 충만감이 “허리까지 차오르는” 상태로 확대되며 높은 집중과 상승된 흥미가 유지되어 정서적 확장과 생체 안정이 동시에 이루어지는 흐름이 완성됩니다."
participant_오채연,v4,"정서는 “편안한 행복감”에서 “허리까지 차오르는 편안한 행복감”으로 변화하며 스트레스는 매우 낮음에서 낮음으로 상승합니다. 집중은 지속적으로 매우 높은 수준을 유지하고, 이완은 매우 낮음에서 보통 수준으로 증가합니다. 전체적으로 높은 몰입과 안정된 이완 속에서 행복감이 부드럽게 확장되는 상태로 요약됩니다."
participant_정연서,v1,"초기 단계에서는 높은 흥미와 집중 속에서 “만족스러운 행복감”이 나타나지만 스트레스와 이완이 모두 매우 낮아 감정적 안정과 생체 반응이 엇갈리는 대비가 관찰됩니다. 중간 단계에서는 이완이 매우 높은 수준으로 급상승하는 반면 흥분과 흥미는 오히려 감소해 지표 간 균형이 불완전하게 유지됩니다. 마지막 단계에서는 충만감이 “가슴까지 차오르는 기쁜 행복감”으로 강화되지만 스트레스는 다시 낮아지고 흥미는 감소해 감정 상승과 생체 반응이 서로 다른 방향으로 변화하는 흐름이 지속됩니다."
participant_정연서,v2,"초기 단계는 매우 낮은 스트레스와 높은 집중이 결합되어 밝고 안정된 행복감이 형성된 상태로 보입니다. 중간 단계에서는 이완이 매우 높은 수준으로 상승해 정서적 안정이 강화되며 과도한 긴장 없이 편안함이 유지됩니다. 마지막 단계에서는 충만감이 크게 확장되고 이완과 몰입도 모두 높은 수준을 유지해 긍정적 안정성과 활력이 동시에 나타난 상태로 해석됩니다."
participant_정연서,v3,"첫 단계에서는 매우 낮은 이완과 높은 집중·흥미가 결합된 각성 기반의 행복 흐름으로 시작됩니다. 이어지는 단계에서는 충만감이 “만족스러운” 수준으로 유지되며 이완이 매우 높은 수준으로 급상승하고 흥분·흥미는 보통 수준으로 조정되어 반응이 안정화됩니다. 마지막 단계에서는 충만감이 “가슴까지 차오르는” 정도로 상승하고 참여와 이완이 모두 높아져 정서적 확장과 생체적 안정이 함께 강화되는 흐름이 나타납니다."
participant_정연서,v4,"정서는 “마 음족스러운 행복감”에서 “가슴까지 차오르는 기쁜 행복감”으로 상승하며 스트레스는 매우 낮음에서 낮음 수준을 유지합니다. 집중은 전 과정에서 높음~매우 높음 수준을 유지하고, 이완은 매우 낮음에서 매우 높음으로 상승해 안정감을 강화합니다. 전체적으로 높은 몰입과 증가한 안정 속에서 행복감이 뚜렷하게 확장되는 상태로 요약됩니다."
participant_1114,v1,"초기 단계에서는 매우 높은 흥미와 집중이 나타나지만 이완은 극도로 낮고 스트레스가 거의 없어 슬픔과 생체 반응이 서로 어긋나는 불일치가 확인됩니다. 중간 단계에서는 “속상한 슬픔”으로 감정이 제시되면서 스트레스는 높게 상승하지만 이완은 낮고 흥미는 크게 감소하여 지표 간 불균형이 더욱 뚜렷해집니다. 마지막 단계에서는 충만감이 “허리까지 차오르는 슬픔”으로 증가했음에도 이완은 낮고 흥미는 다시 매우 높아져 감정의 방향성과 생체 반응이 또다시 서로 다르게 변화하는 모순적 흐름이 이어집니다."
participant_1114,v2,"초기에는 스트레스가 매우 낮고 집중과 흥미가 매우 높아 정서적 슬픔이 드러나기 어려울 만큼 안정된 생체 기반이 유지됩니다. 중간 단계에서는 스트레스가 높아지지만 몰입과 각성은 안정적 수준을 유지하며 감정적 부담이 과도하게 확산되지 않습니다. 마지막 단계에서는 슬픔의 충만감이 확장되었음에도 참여도와 흥미가 높아 안정성과 회복력이 함께 나타난 상태로 해석됩니다."
participant_1114,v3,"첫 단계는 매우 높은 흥미와 집중, 매우 낮은 이완이 결합된 각성 기반 흐름에서 슬픔 정서가 드러나는 구조로 시작됩니다. 이후 단계에서는 충만감이 “속상한” 수준으로 유지되며 스트레스가 높아지고 이완은 낮은 수준에 머물러 긴장감이 강화된 변화가 나타납니다. 마지막 단계에서는 충만감이 “허리까지 차오르는” 슬픔으로 전환되며 스트레스는 보통 수준으로 완화되고 흥미와 참여는 상승하여 정서적 고조와 생체적 조정이 동시에 진행되는 흐름이 형성됩니다."
participant_1114,v4,"정서는 “속상한 슬픔”에서 “허리까지 차오르는 슬픔”으로 상승하며 스트레스는 매우 낮음에서 높음으로 증가한 뒤 보통 수준으로 조정됩니다. 집중은 높음~매우 높음 수준을 유지하고, 이완은 매우 낮음에서 낮음으로 완만하게 증가합니다. 전체적으로 슬픔은 강화되지만 생체 지표는 각기 다른 방향으로 변화하는 복합적 상태로 요약됩니다."
participant_1116,v1,"초기 단계에서는 “만족스러운 행복감”이 나타나지만 모든 생체 지표가 매우 낮아 감정적 표현과 생체 반응이 거의 연결되지 않는 뚜렷한 불일치가 확인됩니다. 중간 단계에서도 충만감은 동일하게 유지되지만 지표 변화가 전혀 없어 감정의 존재가 생체 반응으로 표현되지 않는 불균형이 지속됩니다. 마지막 단계에서 충만감이 “허리까지 차오르는 행복감”으로 상승했음에도 생체 지표는 모두 매우 낮은 수준에 고정되어 감정 변화와 생체적 반응이 서로 다른 방향으로 움직이는 대비가 이어집니다."
participant_1116,v2,"초기에는 모든 지표가 매우 낮은 수준을 유지해 밝은 정서가 나타나더라도 과도한 긴장이나 동요 없이 안정적인 상태로 보입니다. 중간 단계에서도 이러한 안정 상태가 지속되며 감정적 편안함이 생체적으로도 흔들리지 않는 긍정적 구조가 유지됩니다. 마지막 단계에서는 충만감이 증가했음에도 지표가 동일하게 유지되어 감정적 변화가 생체적 부담으로 이어지지 않는 안정적 흐름이 드러납니다."
participant_1116,v3,"첫 단계에서는 매우 낮은 생체 반응 속에서 행복 정서가 제시되며 정적이고 안정된 흐름으로 시작됩니다. 이어지는 단계에서도 충만감이 “만족스러운” 수준에 머물고 생체 지표는 변하지 않아 정서·생체 반응이 모두 고정된 형태로 이어집니다. 마지막 단계에서는 충만감이 “허리까지 차오르는” 수준으로 높아지지만 생체 흐름은 동일하게 유지되어 감정만 단독으로 변화하는 분리된 흐름이 나타납니다."
participant_1116,v4,"정서는 “만족스러운 행복감”에서 “허리까지 차오르는 행복감”으로 변화하지만 스트레스, 집중, 이완, 흥분 등 모든 지표는 매우 낮은 수준에 머물러 변화가 없습니다. 단계 전반에서 생체 반응의 움직임이 거의 나타나지 않습니다. 전체적으로 감정 강도만 증가하고 생체 지표는 정체된 상태로 요약됩니다."
participant_1208_2,v1,"초기 단계에서는 밝은 행복감이 나타나지만 매우 낮은 이완과 매우 높은 흥분·집중이 함께 나타나 정서적 안정과 생체 반응이 다소 어긋나는 대비가 보입니다. 중간 단계에서는 “기쁜 행복감”이 유지되지만 스트레스는 낮은 수준으로 증가하는 반면 이완은 보통 수준으로 상승해 지표 간 변화 방향이 균일하지 않습니다. 마지막 단계에서는 충만감이 “허리까지 차오르는 행복감”으로 조정되지만 흥미와 집중은 매우 높은 수준으로 강화되어 감정적 완화와 생체적 각성의 방향이 서로 다르게 움직이는 흐름이 나타납니다."
participant_1208_2,v2,"초기 단계에서는 매우 낮은 스트레스 속에서 높은 흥미와 집중이 유지되어 활력 있는 행복감이 안정적으로 시작된 상태로 보입니다. 중간 단계에서는 이완이 크게 상승하고 참여도도 높아지며 감정적·생체적 균형이 강화되는 긍정적 흐름이 나타납니다. 마지막 단계에서는 이완이 더 상승하고 흥미가 매우 높은 수준을 유지해 충만감이 자연스럽게 확장된 건강한 긍정 상태로 해석됩니다."
participant_1208_2,v3,"첫 단계는 높은 집중과 강한 각성이 결합된 활력 중심의 행복 흐름으로 출발합니다. 이어지는 단계에서는 충만감이 “기쁜” 수준으로 강화되며 이완이 보통 수준까지 상승하고 흥분이 완만하게 조정되어 생체적 안정화가 이루어집니다. 마지막 단계에서는 충만감이 “허리까지 차오르는” 상태로 변화하며 이완이 추가로 상승하고 흥미는 매우 높은 수준으로 강화되어 정서적 확장과 몰입 유지가 동시에 지속됩니다."
participant_1208_2,v4,"정서는 “기쁜 행복감”에서 “허리까지 차오르는 행복감”으로 변화하며 스트레스는 매우 낮음에서 낮음으로 상승합니다. 집중은 지속적으로 매우 높은 수준을 유지하고, 이완은 매우 낮음에서 보통~높음 수준으로 증가합니다. 전체적으로 높은 몰입과 강한 흥미 속에서 안정된 행복감이 단계적으로 조정되는 형태로 요약됩니다."
participant_1210,v1,"초기 단계에서는 “긴장되는 놀람” 정서가 나타나지만 스트레스는 매우 낮고 이완은 극도로 낮은 반면 몰입과 각성은 높은 수준으로 정서적 놀람과 생체 반응이 완전히 일치하지 않는 양상이 보입니다. 이후 단계에서도 동일한 수치 구조가 유지되어 놀람 감정이 생체적 긴장으로 이어지지 않는 불균형이 지속됩니다. 마지막 단계에서는 충만감이 “어이가 없는 놀람”으로 약화되었음에도 스트레스만 높아지고 이완은 여전히 매우 낮아 정서적 완화와 생체적 반응이 서로 다른 방향으로 움직이는 모순적 흐름이 나타납니다."
participant_1210,v2,"초기에는 놀람 정서가 있더라도 스트레스는 매우 낮고 집중과 몰입이 높은 수준으로 유지되어 안정적인 인지 기반이 형성된 것으로 보입니다. 중간 단계에서도 지표 변화가 없어 놀람이 큰 생체적 부담으로 확산되지 않는 안정적 흐름이 이어집니다. 마지막 단계에서는 스트레스가 상승하지만 집중·흥미가 높은 편으로 유지되며 감정적 요동 속에서도 균형이 보존된 긍정적 신호가 확인됩니다."
participant_1210,v3,"첫 단계에서는 매우 낮은 이완과 높은 집중·참여가 결합된 각성 기반의 놀람 흐름으로 시작됩니다. 이어지는 단계에서는 충만감이 “긴장되는” 수준으로 유지되며 지표가 거의 변화하지 않아 정적 흐름이 이어집니다. 마지막 단계에서는 충만감이 “어이가 없는” 정도로 낮아지는 가운데 스트레스가 높아지고 흥미가 증가해 감정적 전환과 생체적 조정이 동시에 발생하는 변화 흐름이 나타납니다."
participant_1210,v4,"정서는 “긴장되는 놀람”에서 “어이가 없는 놀람”으로 변화하며 스트레스는 매우 낮음에서 높음으로 크게 상승합니다. 집중과 흥분은 높은 수준을 유지하고, 이완은 매우 낮은 상태에서 소폭 증가합니다. 전체적으로 놀람의 강도는 약해지지만 생체 지표는 스트레스 중심으로 변화하는 상태로 요약됩니다."
participant_1218_2,v1,"초기 단계에서는 “만족스러운 행복감”이 제시되지만 모든 생체 지표가 매우 낮아 감정적 표현과 생체 반응이 거의 연결되지 않는 뚜렷한 불일치가 나타납니다. 이어지는 단계에서도 충만감은 동일하게 유지되지만 생체 지표는 변화가 없어 감정이 생체적 흐름에 반영되지 않는 불균형이 지속됩니다. 마지막 단계에서는 충만감이 “신나는 행복감”으로 크게 상승했음에도 생체 지표는 매우 낮은 수준으로 고정되어 감정의 확장과 생체 반응이 전혀 일치하지 않는 모순적 패턴으로 해석됩니다."
participant_1218_2,v2,"초기에는 모든 지표가 매우 낮아 밝은 정서가 나타나도 생체적 부담이나 긴장이 거의 없는 안정된 상태로 판단됩니다. 중간 단계에서도 동일한 안정 상태가 유지되어 감정적 변화가 생체 반응을 흔들지 않는 평온한 흐름이 이어집니다. 마지막 단계에서는 충만감이 크게 확장되었지만 지표는 안정적으로 유지되어 정서적 고조와 생체적 안정이 동시에 존재하는 긍정적 구조가 형성됩니다."
